Name,SteamId,CsmId
'Blueberries' Buckshot | NSWC SEAL,176209284,1083601
Autograph Capsule | Team EnVyUs | Atlanta 2017,175865652,14641
Autograph Capsule | Team EnVyUs | Cluj-Napoca 2015,75982329,18454
Autograph Capsule | Team EnVyUs | Cologne 2015,61699154,19035
Autograph Capsule | Team EnVyUs | Cologne 2016,157485857,19707
Autograph Capsule | Team EnVyUs | MLG Columbus 2016,144424194,19737
Autograph Capsule | Team Immunity | Cologne 2015,61699350,19792
Autograph Capsule | Team Kinguin | Cologne 2015,61699225,19300
Autograph Capsule | Team Liquid | Atlanta 2017,175865747,14660
Autograph Capsule | Team Liquid | Cluj-Napoca 2015,75982465,20064
Autograph Capsule | Team Liquid | Cologne 2016,157485901,18224
Autograph Capsule | Team Liquid | MLG Columbus 2016,144424408,19738
Autograph Capsule | Team SoloMid | Cluj-Napoca 2015,75982443,19194
Autograph Capsule | Team SoloMid | Cologne 2015,61699226,16257
Autograph Capsule | Titan | Cluj-Napoca 2015,75982514,16258
Autograph Capsule | Titan | Cologne 2015,61699319,18640
Autograph Capsule | Vexed Gaming | Cluj-Napoca 2015,75982531,19705
Autograph Capsule | Virtus.Pro | Atlanta 2017,175865734,14657
Autograph Capsule | Virtus.Pro | Cluj-Napoca 2015,75982335,17409
Autograph Capsule | Virtus.Pro | Cologne 2015,61699210,17408
Autograph Capsule | Virtus.Pro | Cologne 2016,157485864,18634
Autograph Capsule | Virtus.Pro | MLG Columbus 2016,144424393,18635
AWP | Acheron (Battle-Scarred),176012419,170543
AWP | Acheron (Factory New),176012492,170541
AWP | Acheron (Field-Tested),176012420,170439
AWP | Acheron (Minimal Wear),176012439,170449
AWP | Acheron (Well-Worn),176012495,170569
AWP | Asiimov (Battle-Scarred),7178893,2515
AWP | Asiimov (Field-Tested),7178705,898
AWP | Asiimov (Well-Worn),7180210,281
AWP | Atheris (Battle-Scarred),176042518,201762
AWP | Atheris (Factory New),176042592,201803
AWP | Atheris (Field-Tested),176042506,201801
AWP | Atheris (Minimal Wear),176042558,201798
AWP | Atheris (Well-Worn),176042495,201791
AWP | BOOM (Factory New),1322146,1831
AWP | BOOM (Field-Tested),1321713,1015
AWP | BOOM (Minimal Wear),1321443,2849
AWP | Capillary (Battle-Scarred),176118318,1079473
AWP | Capillary (Factory New),176118314,1079391
AWP | Capillary (Field-Tested),176118282,1079414
AWP | Capillary (Minimal Wear),176118272,1079408
AWP | Capillary (Well-Worn),176118345,1079505
AWP | Containment Breach (Battle-Scarred),176096719,1074642
AWP | Containment Breach (Factory New),176096636,1074409
AWP | Containment Breach (Field-Tested),176096618,1074557
AWP | Containment Breach (Minimal Wear),176096480,1074589
AWP | Containment Breach (Well-Worn),176096711,1074035
AWP | Corticera (Factory New),15496359,1337
AWP | Corticera (Field-Tested),15492600,1363
AWP | Corticera (Minimal Wear),15490368,2534
AWP | Desert Hydra (Battle-Scarred),176263253,1087525
AWP | Desert Hydra (Factory New),176263304,1087355
AWP | Desert Hydra (Field-Tested),176262824,1086990
AWP | Desert Hydra (Minimal Wear),176263188,1087418
AWP | Desert Hydra (Well-Worn),176263023,1087432
AWP | Dragon Lore (Battle-Scarred),14963025,11853
AWP | Dragon Lore (Factory New),14966470,908
AWP | Dragon Lore (Field-Tested),14959400,2820
AWP | Dragon Lore (Minimal Wear),14977513,14413
AWP | Dragon Lore (Well-Worn),14980583,296
AWP | Electric Hive (Factory New),3442131,50
AWP | Electric Hive (Field-Tested),3443462,9303
AWP | Electric Hive (Minimal Wear),3440917,1273
AWP | Electric Hive (Well-Worn),3444584,3854
AWP | Elite Build (Battle-Scarred),139655733,4997
AWP | Elite Build (Factory New),139673204,7287
AWP | Elite Build (Field-Tested),139654825,6302
AWP | Elite Build (Minimal Wear),139654813,1021
AWP | Elite Build (Well-Worn),139654851,7810
AWP | Exoskeleton (Battle-Scarred),176209244,1083669
AWP | Exoskeleton (Factory New),176209300,1083489
AWP | Exoskeleton (Field-Tested),176209246,1083544
AWP | Exoskeleton (Minimal Wear),176209298,1083418
AWP | Exoskeleton (Well-Worn),176209379,1083549
AWP | Fade (Factory New),176209557,1083626
AWP | Fade (Minimal Wear),176209967,1083830
AWP | Fever Dream (Battle-Scarred),175880411,2930
AWP | Fever Dream (Factory New),175880321,3783
AWP | Fever Dream (Field-Tested),175880269,1362
AWP | Fever Dream (Minimal Wear),175880386,2223
AWP | Fever Dream (Well-Worn),175880402,2398
AWP | Graphite (Factory New),1546551,8814
AWP | Graphite (Minimal Wear),1547758,1459
AWP | Gungnir (Battle-Scarred),176097508,1075065
AWP | Gungnir (Factory New),176097606,1074896
AWP | Gungnir (Field-Tested),176096556,1074830
AWP | Gungnir (Minimal Wear),176097535,1075032
AWP | Gungnir (Well-Worn),176097663,1075017
AWP | Hyper Beast (Battle-Scarred),49359124,1188
AWP | Hyper Beast (Factory New),49419354,8383
AWP | Hyper Beast (Field-Tested),49365701,1308
AWP | Hyper Beast (Minimal Wear),49399560,1269
AWP | Hyper Beast (Well-Worn),49399562,9494
AWP | Lightning Strike (Factory New),1321439,1435
AWP | Lightning Strike (Minimal Wear),1321799,3066
AWP | Man-o'-war (Field-Tested),29211157,978
AWP | Man-o'-war (Minimal Wear),29205260,627
AWP | Medusa (Battle-Scarred),49612094,12537
AWP | Medusa (Factory New),49679904,12290
AWP | Medusa (Field-Tested),49419414,12289
AWP | Medusa (Minimal Wear),49638215,509
AWP | Medusa (Well-Worn),49440513,10158
AWP | Mortis (Battle-Scarred),175966888,21707
AWP | Mortis (Factory New),175966822,20760
AWP | Mortis (Field-Tested),175966828,20785
AWP | Mortis (Minimal Wear),175966812,20361
AWP | Mortis (Well-Worn),175966874,20400
AWP | Neo-Noir (Battle-Scarred),176024906,171607
AWP | Neo-Noir (Factory New),176024845,171505
AWP | Neo-Noir (Field-Tested),176024828,171514
AWP | Neo-Noir (Minimal Wear),176024886,171570
AWP | Neo-Noir (Well-Worn),176024884,171588
AWP | Oni Taiji (Battle-Scarred),175896505,377
AWP | Oni Taiji (Factory New),175896429,1142
AWP | Oni Taiji (Field-Tested),175896410,1160
AWP | Oni Taiji (Minimal Wear),175896452,4766
AWP | Oni Taiji (Well-Worn),175896464,469
AWP | PAW (Battle-Scarred),176000010,38566
AWP | PAW (Factory New),175999945,38443
AWP | PAW (Field-Tested),175999897,38449
AWP | PAW (Minimal Wear),175999982,38463
AWP | PAW (Well-Worn),175999960,38553
AWP | Phobos (Factory New),156113450,2266
AWP | Phobos (Field-Tested),156113446,1039
AWP | Phobos (Minimal Wear),156113424,4957
AWP | Phobos (Well-Worn),156162309,7410
AWP | Pink DDPAT (Battle-Scarred),14953227,2433
AWP | Pink DDPAT (Factory New),14999168,558
AWP | Pink DDPAT (Field-Tested),14953186,9170
AWP | Pink DDPAT (Minimal Wear),14959394,8118
AWP | Pink DDPAT (Well-Worn),14953257,1004
AWP | Pit Viper (Battle-Scarred),2390551,7186
AWP | Pit Viper (Field-Tested),2384371,2250
AWP | Pit Viper (Minimal Wear),2386041,1138
AWP | Pit Viper (Well-Worn),2389665,2205
AWP | POP AWP (Factory New),176262723,1087163
AWP | POP AWP (Field-Tested),176262624,1086918
AWP | POP AWP (Minimal Wear),176262758,1086839
AWP | POP AWP (Well-Worn),176262674,1087312
AWP | Redline (Field-Tested),3440921,1953
AWP | Redline (Minimal Wear),3443450,1195
AWP | Redline (Well-Worn),3456488,2840
AWP | Safari Mesh (Battle-Scarred),2384458,54
AWP | Safari Mesh (Factory New),2386436,7792
AWP | Safari Mesh (Field-Tested),2384117,5
AWP | Safari Mesh (Minimal Wear),2384379,2242
AWP | Safari Mesh (Well-Worn),2383815,1381
AWP | Silk Tiger (Battle-Scarred),176209801,1083928
AWP | Silk Tiger (Factory New),176209792,1083977
AWP | Silk Tiger (Field-Tested),176209626,1083871
AWP | Silk Tiger (Minimal Wear),176209571,1083654
AWP | Silk Tiger (Well-Worn),176209444,1084096
AWP | Snake Camo (Battle-Scarred),1321833,1649
AWP | Snake Camo (Factory New),1337725,4109
AWP | Snake Camo (Field-Tested),1321657,2458
AWP | Snake Camo (Minimal Wear),1321903,13839
AWP | Snake Camo (Well-Worn),1321784,7678
AWP | Sun in Leo (Battle-Scarred),49431024,7793
AWP | Sun in Leo (Factory New),49419469,66
AWP | Sun in Leo (Field-Tested),49419447,2058
AWP | Sun in Leo (Minimal Wear),49419439,4763
AWP | Sun in Leo (Well-Worn),49431008,2688
AWP | The Prince (Battle-Scarred),176097840,1075167
AWP | The Prince (Factory New),176097680,1074890
AWP | The Prince (Field-Tested),176097395,1074981
AWP | The Prince (Minimal Wear),176097527,1075078
AWP | The Prince (Well-Worn),176097609,1074941
AWP | Wildfire (Battle-Scarred),176091848,1073222
AWP | Wildfire (Factory New),176091926,1073218
AWP | Wildfire (Field-Tested),176091823,1073210
AWP | Wildfire (Minimal Wear),176091907,1073242
AWP | Wildfire (Well-Worn),176091968,1073310
AWP | Worm God (Factory New),40092022,3410
AWP | Worm God (Field-Tested),40092005,144
AWP | Worm God (Minimal Wear),40092036,2247
AWP | Worm God (Well-Worn),40092039,1134
AWP,1280735,1075945
B Squadron Officer | SAS,176096497,1073899
Baggage Pin,170167787,4788
Battlefield 2042 Sticker Capsule,176277350,1089323
Berlin 2019 Coin,0,1076566
Berlin 2019 Diamond Coin,0,1075905
Berlin 2019 Dust II Souvenir Package,176081613,1071506
Berlin 2019 Gold Coin,0,1075990
Berlin 2019 Inferno Souvenir Package,176081637,1071515
Berlin 2019 Legends (Holo/Foil),176079643,874632
Berlin 2019 Legends Autograph Capsule,176079684,874629
Berlin 2019 Minor Challengers (Holo/Foil),176079683,874630
Berlin 2019 Minor Challengers Autograph Capsule,176079788,874628
Berlin 2019 Mirage Souvenir Package,176081694,1071521
Berlin 2019 Nuke Souvenir Package,176081656,1071519
Berlin 2019 Overpass Souvenir Package,176081617,1071507
Berlin 2019 Returning Challengers (Holo/Foil),176079894,874631
Berlin 2019 Returning Challengers Autograph Capsule,176079729,874692
Berlin 2019 Silver Coin,0,1075914
Berlin 2019 Train Souvenir Package,176081623,1071511
Berlin 2019 Vertigo Souvenir Package,176081823,1071546
Berlin 2019 Viewer Pass + 3 Souvenir Tokens,176079662,874615
Berlin 2019 Viewer Pass,176079645,874562
Bestiary Capsule,170165267,17407
Bio-Haz Specialist | SWAT,176209464,1083660
Black Mesa Pin,176116876,1079227
Blackwolf | Sabre,176096539,1074053
Bloodhound Pin,170165290,294
Bloody Darryl The Strapped | The Professionals,176262928,1087079
Bonus Rank XP,0,1075937
Boston 2018 Attending Legends (Holo/Foil),175956728,12309
Boston 2018 Attending Legends Autograph Capsule,175956721,4735
Boston 2018 Cache Souvenir Package,175956656,12801
Boston 2018 Cobblestone Souvenir Package,175956544,4839
Boston 2018 Inferno Souvenir Package,175956589,9682
Boston 2018 Legends (Holo/Foil),175945148,14958
Boston 2018 Legends Autograph Capsule,175945177,16217
Boston 2018 Minor Challengers (Holo/Foil),175945320,16219
Boston 2018 Minor Challengers Autograph Capsule,175945175,18155
Boston 2018 Minor Challengers with Flash Gaming (Holo/Foil),175951472,5697
Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule,175951523,4746
Boston 2018 Mirage Souvenir Package,175956389,4738
Boston 2018 Nuke Souvenir Package,175959070,14962
Boston 2018 Overpass Souvenir Package,175956444,4741
Boston 2018 Returning Challengers (Holo/Foil),175945323,4764
Boston 2018 Returning Challengers Autograph Capsule,175945107,4734
Boston 2018 Train Souvenir Package,175957475,7234
Bravo Pin,170165303,4913
Brigadier General Pin,175970597,27998
Bronze Atlanta 2017 Pick'Em Trophy,0,1076394
Bronze Boston 2018 Pick'Em Trophy,0,1076223
Bronze Cluj-Napoca 2015 Fantasy Trophy,0,1076905
Bronze Cluj-Napoca 2015 Pick'Em Trophy,0,1076971
Bronze Cologne 2014 Pick'Em Trophy,0,1076902
Bronze Cologne 2015 Pick'Em Trophy,0,1076092
Bronze Cologne 2016 Fantasy Trophy,0,1076544
Bronze Cologne 2016 Pick'Em Trophy,0,1076794
Bronze Columbus 2016 Fantasy Trophy,0,1076989
Bronze Columbus 2016 Pick'Em Trophy,0,1076523
Bronze DreamHack 2014 Pick'Em Trophy,0,1076908
Bronze Katowice 2015 Pick'Em Trophy,0,1076874
Bronze Krakow 2017 Pick'Em Trophy,0,1076263
Bronze London 2018 Pick'Em Trophy,0,1076581
Buckshot | NSWC SEAL,176096519,1073980
C4 Explosive,0,1076181
Cache Pin,170170467,1807
Canals Pin,175970593,27986
Chef d'Escadron Rouchard | Gendarmerie Nationale,176262893,1086972
Chem-Haz Capitaine | Gendarmerie Nationale,176262965,1086830
Chem-Haz Specialist | SWAT,176209362,1083710
Chicken Capsule,176058881,550408
Chroma 2 Case Key,40091993,894
Chroma 2 Case,40091990,614
Chroma 3 Case Key,149853530,8107
Chroma 3 Case,149865785,652
Chroma Case Key,29205214,663
Chroma Case,29205213,40
Chroma Pin,170170466,14400
City 17 Pin,176116895,1079202
Civil Protection Pin,176116887,1079212
Clutch Case Key,175966709,19961
Clutch Case,175966708,19553
CMB Pin,176116877,1079226
Cmdr. Davida 'Goggles' Fernandez | SEAL Frogman,176262930,1086948
Cmdr. Frank 'Wet Sox' Baroud | SEAL Frogman,176262679,1087071
Cmdr. Mae 'Dead Cold' Jamison | SWAT,176209157,1083460
Cobblestone Pin,170165266,4806
Col. Mangos Dabisi | Guerrilla Warfare,176263146,1086989
Collectible Pins Capsule Series 1,154300175,19659
Collectible Pins Capsule Series 2,170165264,10170
Collectible Pins Capsule Series 3,175970591,28000
Cologne 2016 Cache Souvenir Package,159385800,19850
Cologne 2016 Challengers (Holo/Foil),157485908,18637
Cologne 2016 Cobblestone Souvenir Package,159037611,9500
Cologne 2016 Dust II Souvenir Package,158994933,19340
Cologne 2016 Legends (Holo/Foil),157485796,17979
Cologne 2016 Mirage Souvenir Package,159379322,20905
Cologne 2016 Nuke Souvenir Package,159532804,20895
Cologne 2016 Overpass Souvenir Package,158988301,19713
Cologne 2016 Train Souvenir Package,159002468,20177
Combine Helmet Pin,176116872,1079201
Community Capsule 2018,175966710,20402
Community Graffiti Box 1,171085313,18775
Community Sticker Capsule 1 Key,8987881,8401
Community Sticker Capsule 1,8987868,12521
Copper Lambda Pin,176116888,1079204
Crasswater The Forgotten | Guerrilla Warfare,176262887,1087106
CS:GO Capsule Key,6683760,14328
CS:GO Case Key,1274951,2008
CS:GO Graffiti Box,171085342,18778
CS:GO Patch Pack,176112401,1078751
CS:GO Weapon Case 2,1913364,13819
CS:GO Weapon Case 3,6820494,3726
CS:GO Weapon Case,1275323,10162
CS20 Case Key,176091766,1073110
CS20 Case,176091756,1073089
CS20 Sticker Capsule,176091755,1073096
CZ75-Auto | Army Sheen (Factory New),49419367,2951
CZ75-Auto | Army Sheen (Field-Tested),49419425,11068
CZ75-Auto | Army Sheen (Minimal Wear),49419388,7828
CZ75-Auto | Chalice (Factory New),14953232,2120
CZ75-Auto | Chalice (Minimal Wear),14959388,3369
CZ75-Auto | Circaetus (Battle-Scarred),176240961,1085507
CZ75-Auto | Circaetus (Factory New),176240932,1085513
CZ75-Auto | Circaetus (Field-Tested),176240927,1085430
CZ75-Auto | Circaetus (Minimal Wear),176240953,1085428
CZ75-Auto | Circaetus (Well-Worn),176240943,1085499
CZ75-Auto | Crimson Web (Battle-Scarred),6821038,2265
CZ75-Auto | Crimson Web (Factory New),6821537,9543
CZ75-Auto | Crimson Web (Field-Tested),6821039,1129
CZ75-Auto | Crimson Web (Minimal Wear),6821040,2672
CZ75-Auto | Crimson Web (Well-Worn),6821548,374
CZ75-Auto | Distressed (Battle-Scarred),176118332,1079430
CZ75-Auto | Distressed (Factory New),176118390,1079475
CZ75-Auto | Distressed (Field-Tested),176118285,1079409
CZ75-Auto | Distressed (Minimal Wear),176118304,1079421
CZ75-Auto | Distressed (Well-Worn),176118297,1079451
CZ75-Auto | Eco (Battle-Scarred),175999951,38531
CZ75-Auto | Eco (Factory New),175999935,38488
CZ75-Auto | Eco (Field-Tested),175999912,38509
CZ75-Auto | Eco (Minimal Wear),175999939,38504
CZ75-Auto | Eco (Well-Worn),175999956,38464
CZ75-Auto | Emerald (Factory New),49419411,655
CZ75-Auto | Emerald (Minimal Wear),49539753,1261
CZ75-Auto | Emerald Quartz (Battle-Scarred),176097082,1074823
CZ75-Auto | Emerald Quartz (Factory New),176096847,1074738
CZ75-Auto | Emerald Quartz (Field-Tested),176096570,1073931
CZ75-Auto | Emerald Quartz (Minimal Wear),176097381,1074640
CZ75-Auto | Emerald Quartz (Well-Worn),176097501,1074455
CZ75-Auto | Framework (Battle-Scarred),176262715,1086860
CZ75-Auto | Framework (Factory New),176262994,1087292
CZ75-Auto | Framework (Field-Tested),176262900,1086943
CZ75-Auto | Framework (Minimal Wear),176262874,1087081
CZ75-Auto | Framework (Well-Worn),176263003,1087373
CZ75-Auto | Green Plaid (Battle-Scarred),14953118,20331
CZ75-Auto | Green Plaid (Factory New),14953117,7222
CZ75-Auto | Green Plaid (Field-Tested),14953127,8520
CZ75-Auto | Green Plaid (Minimal Wear),14953129,2403
CZ75-Auto | Green Plaid (Well-Worn),14953234,1286
CZ75-Auto | Hexane (Factory New),15490358,7113
CZ75-Auto | Hexane (Field-Tested),15490353,8479
CZ75-Auto | Hexane (Minimal Wear),15490357,2162
CZ75-Auto | Hexane (Well-Worn),15492606,17632
CZ75-Auto | Imprint (Battle-Scarred),165027642,3754
CZ75-Auto | Imprint (Factory New),165031021,1241
CZ75-Auto | Imprint (Field-Tested),165027654,4765
CZ75-Auto | Imprint (Minimal Wear),165027652,1025
CZ75-Auto | Imprint (Well-Worn),165027689,2854
CZ75-Auto | Indigo (Battle-Scarred),176096565,1074263
CZ75-Auto | Indigo (Factory New),176097506,1074888
CZ75-Auto | Indigo (Field-Tested),176096440,1073960
CZ75-Auto | Indigo (Minimal Wear),176096625,1074111
CZ75-Auto | Indigo (Well-Worn),176097119,1074148
CZ75-Auto | Jungle Dashed (Battle-Scarred),176209279,1083382
CZ75-Auto | Jungle Dashed (Factory New),176209184,1083687
CZ75-Auto | Jungle Dashed (Field-Tested),176209183,1083388
CZ75-Auto | Jungle Dashed (Minimal Wear),176209173,1083463
CZ75-Auto | Jungle Dashed (Well-Worn),176209229,1083396
CZ75-Auto | Midnight Palm (Battle-Scarred),176263091,1086971
CZ75-Auto | Midnight Palm (Factory New),176262823,1086969
CZ75-Auto | Midnight Palm (Field-Tested),176262668,1086841
CZ75-Auto | Midnight Palm (Minimal Wear),176262614,1086893
CZ75-Auto | Midnight Palm (Well-Worn),176263079,1087032
CZ75-Auto | Nitro (Battle-Scarred),14953192,9847
CZ75-Auto | Nitro (Factory New),14963018,265
CZ75-Auto | Nitro (Field-Tested),14953210,2984
CZ75-Auto | Nitro (Minimal Wear),14959393,2719
CZ75-Auto | Nitro (Well-Worn),14959380,2928
CZ75-Auto | Poison Dart (Battle-Scarred),8988567,9600
CZ75-Auto | Poison Dart (Factory New),8988662,7150
CZ75-Auto | Poison Dart (Field-Tested),8987894,4065
CZ75-Auto | Poison Dart (Minimal Wear),8988643,7323
CZ75-Auto | Poison Dart (Well-Worn),8990335,19817
CZ75-Auto | Pole Position (Battle-Scarred),40092034,8375
CZ75-Auto | Pole Position (Factory New),40094830,1339
CZ75-Auto | Pole Position (Field-Tested),40092007,2511
CZ75-Auto | Pole Position (Minimal Wear),40092020,3061
CZ75-Auto | Pole Position (Well-Worn),40092069,2998
CZ75-Auto | Polymer (Battle-Scarred),175854238,7840
CZ75-Auto | Polymer (Factory New),175854218,2145
CZ75-Auto | Polymer (Field-Tested),175854213,956
CZ75-Auto | Polymer (Minimal Wear),175854241,1167
CZ75-Auto | Polymer (Well-Worn),175854264,3218
CZ75-Auto | Red Astor (Battle-Scarred),149869068,147
CZ75-Auto | Red Astor (Factory New),149869074,2301
CZ75-Auto | Red Astor (Field-Tested),149869040,2273
CZ75-Auto | Red Astor (Minimal Wear),149869028,9833
CZ75-Auto | Red Astor (Well-Worn),149865802,2923
CZ75-Auto | Silver (Factory New),176209219,1083662
CZ75-Auto | Silver (Minimal Wear),176209696,1083827
CZ75-Auto | Syndicate (Battle-Scarred),176262761,1087171
CZ75-Auto | Syndicate (Factory New),176262843,1087238
CZ75-Auto | Syndicate (Field-Tested),176262647,1087016
CZ75-Auto | Syndicate (Minimal Wear),176262791,1087067
CZ75-Auto | Syndicate (Well-Worn),176262990,1087343
